DRAN,DRACT,IPONDI
02 ,77,117.0
03 ,76,10.0
03 ,77,24.0
04 ,76,7.0
04 ,77,5.0
05 ,76,2.0
05 ,77,5.0
06 ,76,41.0
06 ,77,50.0
07 ,76,4.0
07 ,77,5.0
08 ,76,5.0
08 ,77,19.0
09 ,76,1.0
09 ,77,5.0
10 ,76,24.0
10 ,77,87.0
11 ,76,13.0
11 ,77,2.0
12 ,76,7.0
12 ,77,7.0
13 ,76,116.0
13 ,77,113.0
14 ,76,366.0
14 ,77,38.0
15 ,76,4.0
16 ,76,17.0
16 ,77,7.0
17 ,76,24.0
17 ,77,61.0
18 ,76,15.0
18 ,77,15.0
19 ,76,13.0
19 ,77,12.0
21 ,76,29.0
21 ,77,52.0
22 ,76,50.0
22 ,77,15.0
23 ,76,10.0
24 ,76,14.0
24 ,77,5.0
25 ,76,17.0
25 ,77,32.0
26 ,76,11.0
26 ,77,8.0
27 ,76,1791.0
27 ,77,59.0
28 ,76,87.0
28 ,77,58.0
29 ,76,57.0
29 ,77,37.0
2A ,76,4.0
2A ,77,2.0
2B ,76,1.0
2B ,77,3.0
30 ,76,15.0
30 ,77,71.0
31 ,76,82.0
31 ,77,98.0
32 ,76,5.0
32 ,77,1.0
33 ,76,70.0
33 ,77,99.0
34 ,76,36.0
34 ,77,122.0
35 ,76,144.0
35 ,77,74.0
36 ,76,6.0
36 ,77,21.0
37 ,76,41.0
37 ,77,38.0
38 ,76,52.0
38 ,77,54.0
39 ,76,4.0
39 ,77,7.0
40 ,76,5.0
40 ,77,12.0
41 ,76,26.0
41 ,77,15.0
42 ,76,11.0
42 ,77,26.0
43 ,76,4.0
43 ,77,4.0
44 ,76,101.0
44 ,77,73.0
45 ,76,56.0
45 ,77,140.0
46 ,76,4.0
46 ,77,6.0
47 ,76,16.0
47 ,77,20.0
48 ,76,3.0
48 ,77,5.0
49 ,76,42.0
49 ,77,38.0
50 ,76,140.0
50 ,77,32.0
51 ,76,37.0
51 ,77,105.0
52 ,76,5.0
52 ,77,7.0
53 ,76,40.0
53 ,77,6.0
54 ,76,28.0
54 ,77,48.0
55 ,76,8.0
55 ,77,5.0
56 ,76,55.0
56 ,77,18.0
57 ,76,46.0
57 ,77,21.0
58 ,76,15.0
58 ,77,21.0
59 ,76,197.0
59 ,77,148.0
60 ,76,114.0
60 ,77,170.0
61 ,76,74.0
61 ,77,8.0
62 ,76,70.0
62 ,77,55.0
63 ,76,32.0
63 ,77,30.0
64 ,76,31.0
64 ,77,25.0
65 ,76,6.0
65 ,77,5.0
66 ,76,30.0
66 ,77,30.0
67 ,76,37.0
67 ,77,67.0
68 ,76,10.0
68 ,77,28.0
69 ,76,124.0
69 ,77,147.0
70 ,76,1.0
70 ,77,6.0
71 ,76,20.0
71 ,77,36.0
72 ,76,32.0
72 ,77,38.0
73 ,76,22.0
73 ,77,18.0
74 ,76,22.0
74 ,77,25.0
75 ,76,508.0
75 ,77,1044.0
76 ,76,248778.0
76 ,77,70.0
77 ,76,111.0
77 ,77,296131.0
78 ,76,270.0
78 ,77,334.0
79 ,76,27.0
79 ,77,9.0
80 ,76,165.0
80 ,77,28.0
81 ,76,12.0
81 ,77,13.0
82 ,76,5.0
82 ,77,4.0
83 ,76,36.0
83 ,77,76.0
84 ,76,21.0
84 ,77,28.0
85 ,76,20.0
85 ,77,22.0
86 ,76,32.0
86 ,77,22.0
87 ,76,10.0
87 ,77,22.0
88 ,76,12.0
88 ,77,20.0
89 ,76,5.0
89 ,77,109.0
90 ,76,8.0
90 ,77,13.0
91 ,76,102.0
91 ,77,1480.0
92 ,76,248.0
92 ,77,571.0
93 ,76,161.0
93 ,77,2560.0
94 ,76,151.0
94 ,77,1874.0
95 ,76,164.0
95 ,77,485.0
971,76,49.0
971,77,69.0
972,76,42.0
972,77,72.0
973,76,21.0
973,77,23.0
974,76,64.0
974,77,48.0
975,76,6.0
976,76,28.0
976,77,15.0
978,76,1.0
98,76,16.0
98,77,10.0
99,76,1358.0
99,77,1428.0
01 ,78,29.0
01 ,79,2.0
01 ,80,1.0
02 ,78,37.0
02 ,79,10.0
02 ,80,239.0
02 ,81,13.0
03 ,78,15.0
03 ,79,5.0
03 ,80,4.0
03 ,81,12.0
04 ,78,6.0
04 ,79,3.0
05 ,78,1.0
05 ,79,2.0
05 ,80,1.0
06 ,78,103.0
06 ,79,6.0
06 ,80,2.0
06 ,81,30.0
07 ,78,11.0
07 ,79,1.0
07 ,80,3.0
07 ,81,8.0
08 ,78,17.0
08 ,79,3.0
08 ,80,8.0
09 ,78,12.0
09 ,79,2.0
09 ,80,4.0
09 ,81,43.0
10 ,78,36.0
10 ,79,5.0
10 ,80,15.0
11 ,78,21.0
11 ,79,3.0
11 ,80,5.0
11 ,81,89.0
12 ,78,9.0
12 ,79,2.0
12 ,80,2.0
12 ,81,176.0
13 ,78,200.0
13 ,79,21.0
13 ,80,28.0
13 ,81,49.0
14 ,78,88.0
14 ,79,19.0
14 ,80,21.0
14 ,81,17.0
15 ,78,1.0
15 ,79,1.0
15 ,81,15.0
16 ,78,18.0
16 ,79,59.0
16 ,80,5.0
16 ,81,15.0
17 ,78,38.0
17 ,79,224.0
17 ,80,6.0
17 ,81,17.0
18 ,78,40.0
18 ,79,6.0
18 ,80,3.0
19 ,78,16.0
19 ,79,8.0
19 ,80,1.0
19 ,81,12.0
21 ,78,54.0
21 ,79,6.0
21 ,80,11.0
22 ,78,28.0
22 ,79,6.0
22 ,80,4.0
22 ,81,8.0
23 ,78,1.0
23 ,79,2.0
24 ,78,26.0
24 ,79,6.0
24 ,80,1.0
24 ,81,7.0
25 ,78,84.0
25 ,79,1.0
25 ,80,4.0
25 ,81,6.0
26 ,78,22.0
26 ,79,1.0
26 ,80,3.0
26 ,81,7.0
27 ,78,219.0
27 ,79,8.0
27 ,80,27.0
27 ,81,5.0
28 ,78,395.0
28 ,79,22.0
28 ,80,4.0
28 ,81,4.0
29 ,78,130.0
29 ,79,19.0
29 ,80,11.0
29 ,81,6.0
2A ,78,9.0
2A ,81,1.0
2B ,78,12.0
2B ,79,1.0
2B ,80,5.0
2B ,81,3.0
30 ,78,42.0
30 ,79,5.0
30 ,80,6.0
30 ,81,37.0
31 ,78,193.0
31 ,79,28.0
31 ,80,23.0
31 ,81,766.0
32 ,78,4.0
32 ,79,2.0
32 ,81,29.0
33 ,78,189.0
33 ,79,62.0
33 ,80,26.0
33 ,81,55.0
34 ,78,90.0
34 ,79,10.0
34 ,80,14.0
34 ,81,94.0
35 ,78,120.0
35 ,79,24.0
35 ,80,17.0
35 ,81,15.0
36 ,78,21.0
36 ,79,2.0
36 ,81,2.0
37 ,78,71.0
37 ,79,37.0
37 ,80,13.0
37 ,81,14.0
38 ,78,102.0
38 ,79,3.0
38 ,80,15.0
38 ,81,17.0
39 ,78,2.0
39 ,79,3.0
40 ,78,32.0
40 ,79,7.0
40 ,80,5.0
40 ,81,13.0
41 ,78,32.0
41 ,79,3.0
41 ,80,10.0
42 ,78,31.0
42 ,79,14.0
42 ,80,8.0
42 ,81,18.0
43 ,78,7.0
43 ,79,4.0
43 ,80,1.0
43 ,81,14.0
44 ,78,127.0
44 ,79,93.0
44 ,80,19.0
44 ,81,38.0
45 ,78,143.0
45 ,79,25.0
45 ,80,8.0
45 ,81,18.0
46 ,78,5.0
46 ,79,4.0
46 ,80,1.0
46 ,81,34.0
47 ,78,17.0
47 ,79,7.0
47 ,80,3.0
47 ,81,26.0
48 ,78,8.0
48 ,81,8.0
49 ,78,98.0
49 ,79,143.0
49 ,80,10.0
49 ,81,16.0
50 ,78,39.0
50 ,79,2.0
50 ,80,5.0
50 ,81,5.0
51 ,78,46.0
51 ,79,11.0
51 ,80,32.0
52 ,78,6.0
52 ,79,3.0
53 ,78,29.0
53 ,79,6.0
53 ,80,1.0
53 ,81,3.0
54 ,78,87.0
54 ,79,7.0
54 ,80,11.0
54 ,81,10.0
55 ,78,7.0
55 ,79,2.0
55 ,80,2.0
56 ,78,71.0
56 ,79,24.0
56 ,80,7.0
56 ,81,16.0
57 ,78,79.0
57 ,79,24.0
57 ,80,5.0
57 ,81,15.0
58 ,78,14.0
58 ,79,5.0
58 ,80,5.0
59 ,78,248.0
59 ,79,21.0
59 ,80,204.0
59 ,81,37.0
60 ,78,166.0
60 ,79,5.0
60 ,80,729.0
60 ,81,24.0
61 ,78,40.0
61 ,79,6.0
62 ,78,56.0
62 ,79,17.0
62 ,80,217.0
62 ,81,24.0
63 ,78,65.0
63 ,79,13.0
63 ,80,8.0
63 ,81,25.0
64 ,78,57.0
64 ,79,11.0
64 ,80,10.0
64 ,81,34.0
65 ,78,14.0
65 ,79,4.0
65 ,80,5.0
65 ,81,26.0
66 ,78,21.0
66 ,79,17.0
66 ,80,3.0
66 ,81,38.0
67 ,78,73.0
67 ,79,24.0
67 ,80,20.0
67 ,81,2.0
68 ,78,36.0
68 ,79,7.0
68 ,80,8.0
68 ,81,5.0
69 ,78,247.0
69 ,79,26.0
69 ,80,19.0
69 ,81,28.0
70 ,78,10.0
70 ,81,1.0
71 ,78,17.0
71 ,79,7.0
71 ,80,1.0
72 ,78,57.0
72 ,79,17.0
72 ,80,5.0
72 ,81,11.0
73 ,78,24.0
73 ,79,3.0
73 ,80,8.0
73 ,81,15.0
74 ,78,53.0
74 ,79,4.0
74 ,80,16.0
74 ,81,16.0
75 ,78,2066.0
75 ,79,63.0
75 ,80,154.0
75 ,81,64.0
76 ,78,243.0
76 ,79,12.0
76 ,80,153.0
76 ,81,19.0
77 ,78,419.0
77 ,79,16.0
77 ,80,31.0
77 ,81,19.0
78 ,78,400084.0
78 ,79,29.0
78 ,80,23.0
78 ,81,29.0
79 ,78,12.0
79 ,79,44649.0
79 ,80,2.0
79 ,81,10.0
80 ,78,45.0
80 ,79,3.0
80 ,80,67481.0
80 ,81,7.0
81 ,78,24.0
81 ,79,5.0
81 ,80,2.0
81 ,81,59553.0
82 ,78,29.0
82 ,79,3.0
82 ,80,1.0
82 ,81,86.0
83 ,78,117.0
83 ,79,13.0
83 ,80,23.0
83 ,81,38.0
84 ,78,30.0
84 ,79,3.0
84 ,80,4.0
84 ,81,15.0
85 ,78,63.0
85 ,79,187.0
85 ,80,1.0
85 ,81,10.0
86 ,78,46.0
86 ,79,204.0
86 ,80,7.0
86 ,81,12.0
87 ,78,37.0
87 ,79,21.0
87 ,80,9.0
87 ,81,12.0
88 ,78,7.0
88 ,79,6.0
88 ,80,3.0
88 ,81,2.0
89 ,78,23.0
89 ,79,6.0
89 ,80,1.0
90 ,78,26.0
90 ,79,3.0
90 ,80,4.0
90 ,81,2.0
91 ,78,813.0
91 ,79,69.0
91 ,80,15.0
91 ,81,28.0
92 ,78,3588.0
92 ,79,44.0
92 ,80,40.0
92 ,81,39.0
93 ,78,921.0
93 ,79,30.0
93 ,80,45.0
93 ,81,31.0
94 ,78,772.0
94 ,79,21.0
94 ,80,26.0
94 ,81,45.0
95 ,78,1672.0
95 ,79,15.0
95 ,80,56.0
95 ,81,27.0
971,78,39.0
971,79,9.0
971,80,5.0
971,81,14.0
972,78,63.0
972,79,4.0
972,80,6.0
972,81,17.0
973,78,29.0
973,79,23.0
973,80,12.0
973,81,23.0
974,78,94.0
974,79,11.0
974,80,13.0
974,81,33.0
976,78,18.0
976,79,7.0
976,80,14.0
978,78,1.0
98,78,30.0
98,79,4.0
98,80,6.0
98,81,18.0
99,78,2923.0
99,79,169.0
99,80,280.0
01 ,81,5.0
01 ,82,14.0
01 ,83,59.0
01 ,84,23.0
01 ,85,14.0
02 ,82,1.0
02 ,83,25.0
02 ,84,13.0
02 ,85,11.0
03 ,82,7.0
03 ,83,17.0
03 ,84,11.0
03 ,85,7.0
04 ,81,5.0
04 ,82,2.0
04 ,83,124.0
04 ,84,70.0
04 ,85,12.0
05 ,82,8.0
05 ,83,85.0
05 ,84,50.0
06 ,82,12.0
06 ,83,860.0
06 ,84,121.0
06 ,85,20.0
07 ,82,1.0
07 ,83,25.0
07 ,84,77.0
08 ,81,3.0
08 ,82,6.0
08 ,83,29.0
08 ,84,2.0
08 ,85,13.0
09 ,82,7.0
09 ,83,9.0
09 ,84,5.0
09 ,85,6.0
10 ,81,1.0
10 ,82,4.0
10 ,83,25.0
10 ,84,8.0
10 ,85,13.0
11 ,82,24.0
11 ,83,39.0
11 ,84,30.0
11 ,85,3.0
12 ,82,31.0
12 ,83,24.0
12 ,84,4.0
12 ,85,1.0
13 ,82,13.0
13 ,83,1515.0
13 ,84,1198.0
13 ,85,16.0
14 ,82,3.0
14 ,83,25.0
14 ,84,13.0
14 ,85,22.0
15 ,82,7.0
15 ,83,13.0
15 ,84,4.0
16 ,82,7.0
16 ,83,11.0
16 ,84,1.0
16 ,85,24.0
17 ,82,1.0
17 ,83,49.0
17 ,84,18.0
17 ,85,131.0
18 ,81,10.0
18 ,82,1.0
18 ,83,17.0
18 ,84,6.0
18 ,85,23.0
19 ,82,6.0
19 ,83,10.0
19 ,84,11.0
19 ,85,14.0
21 ,81,10.0
21 ,82,1.0
21 ,83,61.0
21 ,84,48.0
21 ,85,5.0
22 ,82,3.0
22 ,83,9.0
22 ,84,8.0
22 ,85,21.0
23 ,81,4.0
23 ,83,7.0
23 ,84,15.0
23 ,85,8.0
24 ,82,30.0
24 ,83,27.0
24 ,84,12.0
24 ,85,27.0
25 ,82,1.0
25 ,83,30.0
25 ,84,24.0
25 ,85,8.0
26 ,82,1.0
26 ,83,62.0
26 ,84,215.0
26 ,85,9.0
27 ,82,9.0
27 ,83,29.0
27 ,84,5.0
27 ,85,19.0
28 ,82,6.0
28 ,83,32.0
28 ,84,11.0
28 ,85,42.0
29 ,82,10.0
29 ,83,181.0
29 ,84,14.0
29 ,85,46.0
2A ,82,2.0
2A ,83,41.0
2A ,84,8.0
2A ,85,1.0
2B ,82,7.0
2B ,83,34.0
2B ,84,35.0
30 ,82,14.0
30 ,83,152.0
30 ,84,629.0
30 ,85,8.0
31 ,82,262.0
31 ,83,126.0
31 ,84,71.0
31 ,85,47.0
32 ,82,17.0
32 ,83,7.0
32 ,84,9.0
32 ,85,1.0
33 ,82,47.0
33 ,83,132.0
33 ,84,52.0
33 ,85,71.0
34 ,82,14.0
34 ,83,158.0
34 ,84,172.0
34 ,85,21.0
35 ,82,7.0
35 ,83,47.0
35 ,84,18.0
35 ,85,100.0
36 ,82,2.0
36 ,83,15.0
36 ,84,1.0
36 ,85,10.0
37 ,82,4.0
37 ,83,23.0
37 ,84,18.0
37 ,85,42.0
38 ,82,12.0
38 ,83,186.0
38 ,84,81.0
38 ,85,24.0
39 ,81,3.0
39 ,83,21.0
39 ,84,10.0
40 ,82,8.0
40 ,83,42.0
40 ,84,10.0
40 ,85,12.0
41 ,81,9.0
41 ,82,2.0
41 ,83,28.0
41 ,84,11.0
41 ,85,23.0
42 ,82,4.0
42 ,83,65.0
42 ,84,20.0
42 ,85,5.0
43 ,83,12.0
43 ,84,10.0
43 ,85,7.0
44 ,82,7.0
44 ,83,51.0
44 ,84,21.0
44 ,85,618.0
45 ,82,9.0
45 ,83,60.0
45 ,84,16.0
45 ,85,63.0
46 ,82,54.0
46 ,83,15.0
46 ,84,2.0
46 ,85,7.0
47 ,82,36.0
47 ,83,23.0
47 ,84,6.0
47 ,85,18.0
48 ,82,3.0
48 ,83,4.0
48 ,84,12.0
49 ,82,3.0
49 ,83,26.0
49 ,84,10.0
49 ,85,299.0
50 ,83,53.0
50 ,84,5.0
50 ,85,15.0
51 ,81,2.0
51 ,82,3.0
51 ,83,79.0
51 ,84,12.0
51 ,85,12.0
52 ,82,1.0
52 ,83,9.0
52 ,84,8.0
52 ,85,2.0
53 ,82,3.0
53 ,83,13.0
53 ,84,6.0
53 ,85,49.0
54 ,82,3.0
54 ,83,56.0
54 ,84,13.0
54 ,85,13.0
55 ,82,1.0
55 ,83,10.0
55 ,84,1.0
55 ,85,12.0
56 ,83,84.0
56 ,84,13.0
56 ,85,48.0
57 ,82,3.0
57 ,83,99.0
57 ,84,33.0
57 ,85,12.0
58 ,81,1.0
58 ,83,9.0
58 ,84,5.0
58 ,85,3.0
59 ,82,14.0
59 ,83,207.0
59 ,84,86.0
59 ,85,56.0
60 ,82,16.0
60 ,83,71.0
60 ,84,32.0
60 ,85,54.0
61 ,81,6.0
61 ,82,1.0
61 ,83,18.0
61 ,85,14.0
62 ,82,10.0
62 ,83,128.0
62 ,84,39.0
62 ,85,32.0
63 ,82,7.0
63 ,83,49.0
63 ,84,28.0
63 ,85,17.0
64 ,82,20.0
64 ,83,49.0
64 ,84,32.0
64 ,85,17.0
65 ,82,14.0
65 ,83,15.0
65 ,84,4.0
65 ,85,4.0
66 ,82,14.0
66 ,83,52.0
66 ,84,33.0
66 ,85,14.0
67 ,82,8.0
67 ,83,84.0
67 ,84,46.0
67 ,85,18.0
68 ,82,5.0
68 ,83,38.0
68 ,84,11.0
68 ,85,2.0
69 ,82,7.0
69 ,83,262.0
69 ,84,134.0
69 ,85,37.0
70 ,83,11.0
70 ,84,4.0
70 ,85,5.0
71 ,81,2.0
71 ,82,1.0
71 ,83,46.0
71 ,84,33.0
72 ,82,6.0
72 ,83,14.0
72 ,84,17.0
72 ,85,85.0
73 ,82,3.0
73 ,83,52.0
73 ,84,34.0
73 ,85,13.0
74 ,82,3.0
74 ,83,97.0
74 ,84,34.0
74 ,85,12.0
75 ,82,28.0
75 ,83,340.0
75 ,84,126.0
75 ,85,93.0
76 ,82,1.0
76 ,83,83.0
76 ,84,36.0
76 ,85,38.0
77 ,82,24.0
77 ,83,196.0
77 ,84,30.0
77 ,85,106.0
78 ,82,17.0
78 ,83,194.0
78 ,84,42.0
78 ,85,109.0
79 ,82,10.0
79 ,83,16.0
79 ,84,1.0
79 ,85,116.0
80 ,82,13.0
80 ,83,38.0
80 ,84,11.0
80 ,85,22.0
81 ,82,48.0
81 ,83,32.0
81 ,84,10.0
81 ,85,10.0
82 ,82,37702.0
82 ,83,17.0
82 ,84,7.0
82 ,85,3.0
83 ,82,22.0
83 ,83,291957.0
83 ,84,172.0
83 ,85,18.0
84 ,82,5.0
84 ,83,174.0
84 ,84,128337.0
84 ,85,7.0
85 ,82,2.0
85 ,83,27.0
85 ,84,9.0
85 ,85,87620.0
86 ,82,2.0
86 ,83,13.0
86 ,84,5.0
86 ,85,59.0
87 ,82,29.0
87 ,83,14.0
87 ,84,3.0
87 ,85,11.0
88 ,83,20.0
88 ,84,4.0
88 ,85,7.0
89 ,81,2.0
89 ,82,5.0
89 ,83,31.0
89 ,84,13.0
89 ,85,10.0
90 ,82,3.0
90 ,83,29.0
90 ,84,5.0
91 ,82,12.0
91 ,83,215.0
91 ,84,55.0
91 ,85,88.0
92 ,82,20.0
92 ,83,180.0
92 ,84,58.0
92 ,85,81.0
93 ,82,5.0
93 ,83,110.0
93 ,84,44.0
93 ,85,73.0
94 ,82,18.0
94 ,83,176.0
94 ,84,36.0
94 ,85,61.0
95 ,82,7.0
95 ,83,109.0
95 ,84,23.0
95 ,85,84.0
971,82,5.0
971,83,24.0
971,84,11.0
971,85,2.0
972,83,68.0
972,84,7.0
972,85,9.0
973,82,13.0
973,83,60.0
973,84,11.0
973,85,9.0
974,82,5.0
974,83,92.0
974,84,37.0
974,85,13.0
976,83,36.0
976,84,6.0
976,85,3.0
978,83,4.0
98,82,8.0
98,83,145.0
98,84,7.0
99,81,266.0
99,82,113.0
99,83,864.0
99,84,603.0
99,85,231.0
01 ,86,1.0
01 ,87,8.0
01 ,88,3.0
01 ,89,7.0
01 ,90,2.0
01 ,91,20.0
02 ,86,6.0
02 ,87,14.0
02 ,88,2.0
02 ,90,2.0
02 ,91,41.0
03 ,86,7.0
03 ,87,35.0
03 ,88,2.0
03 ,89,6.0
03 ,90,4.0
03 ,91,15.0
04 ,86,5.0
04 ,87,4.0
04 ,88,3.0
04 ,89,1.0
04 ,90,1.0
04 ,91,2.0
05 ,87,2.0
05 ,88,2.0
05 ,89,2.0
05 ,90,1.0
05 ,91,4.0
06 ,86,14.0
06 ,87,12.0
06 ,88,7.0
06 ,89,3.0
06 ,90,10.0
06 ,91,78.0
07 ,85,3.0
07 ,87,2.0
07 ,88,3.0
07 ,89,1.0
07 ,90,1.0
07 ,91,8.0
08 ,86,12.0
08 ,88,11.0
08 ,89,1.0
08 ,91,16.0
09 ,86,6.0
09 ,87,1.0
09 ,90,2.0
09 ,91,6.0
10 ,86,12.0
10 ,87,2.0
10 ,88,4.0
10 ,89,35.0
10 ,90,7.0
10 ,91,29.0
11 ,86,2.0
11 ,87,16.0
11 ,88,2.0
11 ,89,2.0
11 ,91,6.0
12 ,87,16.0
12 ,89,3.0
12 ,90,1.0
12 ,91,6.0
13 ,86,28.0
13 ,87,20.0
13 ,88,10.0
13 ,89,16.0
13 ,90,15.0
13 ,91,143.0
14 ,86,21.0
14 ,87,10.0
14 ,88,1.0
14 ,89,3.0
14 ,90,4.0
14 ,91,45.0
15 ,86,5.0
15 ,87,13.0
15 ,89,1.0
15 ,91,4.0
16 ,86,272.0
16 ,87,107.0
16 ,88,1.0
16 ,90,4.0
16 ,91,21.0
17 ,86,349.0
17 ,87,50.0
17 ,89,3.0
17 ,90,8.0
17 ,91,31.0
18 ,86,22.0
18 ,87,37.0
18 ,88,1.0
18 ,89,8.0
18 ,90,1.0
18 ,91,23.0
19 ,86,21.0
19 ,87,319.0
19 ,88,2.0
19 ,91,12.0
21 ,86,11.0
21 ,87,10.0
21 ,88,8.0
21 ,89,99.0
21 ,90,29.0
21 ,91,49.0
22 ,86,9.0
22 ,87,6.0
22 ,88,3.0
22 ,89,3.0
22 ,90,1.0
22 ,91,26.0
23 ,86,19.0
23 ,87,172.0
23 ,91,2.0
24 ,86,28.0
24 ,87,146.0
24 ,90,1.0
24 ,91,18.0
25 ,86,5.0
25 ,87,17.0
25 ,88,18.0
25 ,89,2.0
25 ,90,245.0
25 ,91,26.0
26 ,87,9.0
26 ,89,2.0
26 ,90,6.0
26 ,91,16.0
27 ,86,3.0
27 ,89,3.0
27 ,90,1.0
27 ,91,47.0
28 ,86,22.0
28 ,87,4.0
28 ,88,1.0
28 ,89,3.0
28 ,90,3.0
28 ,91,151.0
29 ,86,30.0
29 ,87,14.0
29 ,88,4.0
29 ,89,5.0
29 ,90,2.0
29 ,91,57.0
2A ,86,1.0
2A ,87,1.0
2A ,90,1.0
2A ,91,7.0
2B ,86,1.0
2B ,91,3.0
30 ,86,7.0
30 ,87,12.0
30 ,88,1.0
30 ,89,3.0
30 ,90,6.0
30 ,91,29.0
31 ,86,53.0
31 ,87,101.0
31 ,88,6.0
31 ,89,12.0
31 ,90,16.0
31 ,91,163.0
32 ,86,7.0
32 ,87,2.0
32 ,88,2.0
32 ,91,11.0
33 ,86,154.0
33 ,87,108.0
33 ,88,6.0
33 ,89,11.0
33 ,90,3.0
33 ,91,141.0
34 ,86,18.0
34 ,87,26.0
34 ,88,11.0
34 ,89,14.0
34 ,90,5.0
34 ,91,115.0
35 ,86,41.0
35 ,87,12.0
35 ,88,3.0
35 ,89,2.0
35 ,90,6.0
35 ,91,127.0
36 ,86,62.0
36 ,87,89.0
36 ,89,1.0
36 ,91,12.0
37 ,86,150.0
37 ,87,29.0
37 ,88,3.0
37 ,89,14.0
37 ,90,5.0
37 ,91,57.0
38 ,86,8.0
38 ,87,28.0
38 ,88,9.0
38 ,89,13.0
38 ,90,2.0
38 ,91,95.0
39 ,85,5.0
39 ,86,9.0
39 ,87,1.0
39 ,88,5.0
39 ,89,16.0
39 ,90,26.0
40 ,86,16.0
40 ,87,6.0
40 ,88,5.0
40 ,89,3.0
40 ,90,1.0
40 ,91,16.0
41 ,86,24.0
41 ,87,14.0
41 ,88,1.0
41 ,89,1.0
41 ,90,3.0
41 ,91,38.0
42 ,86,14.0
42 ,87,16.0
42 ,89,8.0
42 ,90,4.0
42 ,91,33.0
43 ,86,6.0
43 ,87,5.0
43 ,89,5.0
43 ,90,2.0
43 ,91,5.0
44 ,86,84.0
44 ,87,30.0
44 ,88,12.0
44 ,89,4.0
44 ,90,7.0
44 ,91,102.0
45 ,86,47.0
45 ,87,37.0
45 ,88,12.0
45 ,89,51.0
45 ,90,1.0
45 ,91,210.0
46 ,86,7.0
46 ,87,35.0
46 ,88,1.0
46 ,89,2.0
46 ,91,5.0
47 ,86,24.0
47 ,87,17.0
47 ,88,8.0
47 ,89,3.0
47 ,90,1.0
47 ,91,25.0
48 ,87,9.0
49 ,86,71.0
49 ,87,23.0
49 ,88,2.0
49 ,89,3.0
49 ,90,5.0
49 ,91,57.0
50 ,86,6.0
50 ,87,10.0
50 ,89,1.0
50 ,91,32.0
51 ,86,13.0
51 ,87,8.0
51 ,88,10.0
51 ,89,9.0
51 ,90,11.0
51 ,91,52.0
52 ,86,2.0
52 ,87,1.0
52 ,88,8.0
52 ,89,7.0
52 ,90,7.0
52 ,91,12.0
53 ,86,17.0
53 ,87,3.0
53 ,88,2.0
53 ,91,15.0
54 ,86,22.0
54 ,87,13.0
54 ,88,171.0
54 ,89,5.0
54 ,90,22.0
54 ,91,54.0
55 ,86,2.0
55 ,88,25.0
55 ,90,2.0
55 ,91,5.0
56 ,86,24.0
56 ,87,9.0
56 ,88,2.0
56 ,89,5.0
56 ,90,2.0
56 ,91,35.0
57 ,86,16.0
57 ,87,11.0
57 ,88,67.0
57 ,89,7.0
57 ,90,16.0
57 ,91,50.0
58 ,86,3.0
58 ,87,7.0
58 ,88,2.0
58 ,89,60.0
58 ,90,1.0
58 ,91,11.0
59 ,86,47.0
59 ,87,26.0
59 ,88,10.0
59 ,89,15.0
59 ,90,17.0
59 ,91,168.0
60 ,86,16.0
60 ,87,16.0
60 ,88,4.0
60 ,89,3.0
60 ,90,7.0
60 ,91,98.0
61 ,86,5.0
61 ,87,4.0
61 ,89,3.0
61 ,90,2.0
61 ,91,24.0
62 ,86,11.0
62 ,87,7.0
62 ,88,4.0
62 ,89,8.0
62 ,90,4.0
62 ,91,43.0
63 ,86,17.0
63 ,87,50.0
63 ,88,5.0
63 ,89,4.0
63 ,90,5.0
63 ,91,38.0
64 ,86,29.0
64 ,87,16.0
64 ,88,12.0
64 ,89,1.0
64 ,91,20.0
65 ,86,10.0
65 ,87,23.0
65 ,88,2.0
65 ,89,2.0
65 ,90,1.0
65 ,91,7.0
66 ,86,9.0
66 ,87,29.0
66 ,88,4.0
66 ,89,3.0
66 ,90,2.0
66 ,91,32.0
67 ,86,16.0
67 ,87,14.0
67 ,88,81.0
67 ,89,2.0
67 ,90,67.0
67 ,91,71.0
68 ,86,13.0
68 ,87,10.0
68 ,88,24.0
68 ,90,90.0
68 ,91,30.0
69 ,86,52.0
69 ,87,40.0
69 ,88,11.0
69 ,89,19.0
69 ,90,43.0
69 ,91,147.0
70 ,87,1.0
70 ,88,29.0
70 ,89,13.0
70 ,90,163.0
70 ,91,4.0
71 ,85,3.0
71 ,86,8.0
71 ,87,9.0
71 ,89,46.0
71 ,90,19.0
71 ,91,35.0
72 ,86,24.0
72 ,87,20.0
72 ,88,2.0
72 ,89,5.0
72 ,90,3.0
72 ,91,49.0
73 ,86,3.0
73 ,87,8.0
73 ,88,5.0
73 ,90,2.0
73 ,91,22.0
74 ,86,6.0
74 ,87,15.0
74 ,88,3.0
74 ,89,6.0
74 ,90,25.0
74 ,91,38.0
75 ,86,111.0
75 ,87,63.0
75 ,88,35.0
75 ,89,86.0
75 ,90,25.0
75 ,91,1424.0
76 ,86,16.0
76 ,87,10.0
76 ,88,8.0
76 ,89,11.0
76 ,90,6.0
76 ,91,107.0
77 ,86,34.0
77 ,87,29.0
77 ,88,11.0
77 ,89,55.0
77 ,90,21.0
77 ,91,1062.0
78 ,86,46.0
78 ,87,37.0
78 ,88,12.0
